row_index,mode,audio_abs_mass,text_abs_mass,total_abs_mass,audio_share
12,ITF_SM2T,0.306703120470047,0.6932969251647592,1.0000000456348062,0.3067031064737102
12,SM2T,1.0000000013969839,0.0,1.0000000013969839,1.0
12,T2T,0.0,1.000000011175871,1.000000011175871,0.0
13,IAF_SM2T,0.6978409215807915,0.3021590784192085,1.0,0.6978409215807915
13,ITF_SM2T,0.14402764290571213,0.8559723580256104,1.0000000009313226,0.14402764277157593
13,SM2T,0.9999999911524355,0.0,0.9999999911524355,1.0
13,T2T,0.0,0.9999999850988388,0.9999999850988388,0.0
14,IAF_SM2T,0.6171497940085828,0.38285023253411055,1.0000000265426934,0.6171497776277655
14,ITF_SM2T,0.25309711415320635,0.7469028159976006,0.9999999301508069,0.2530971318318368
14,SM2T,1.0000000230502337,0.0,1.0000000230502337,1.0
14,T2T,0.0,1.000000011496013,1.000000011496013,0.0
15,IAF_SM2T,0.2968883812427521,0.7031115824356675,0.9999999636784196,0.2968883920262077
15,ITF_SM2T,0.3909216485917568,0.6090783290565014,0.9999999776482582,0.39092165732953676
15,SM2T,0.9999999459832907,0.0,0.9999999459832907,1.0
15,T2T,0.0,0.9999999888241291,0.9999999888241291,0.0
16,IAF_SM2T,0.2610795018263161,0.7389205102808774,1.0000000121071935,0.2610794986653761
16,ITF_SM2T,0.5688487024744973,0.43115132860839367,1.000000031082891,0.5688486847930356
16,SM2T,1.0000000013969839,0.0,1.0000000013969839,1.0
16,T2T,0.0,0.9999999355059117,0.9999999355059117,0.0
17,IAF_SM2T,0.477616747841239,0.5223832195624709,0.9999999674037099,0.47761676340977355
17,ITF_SM2T,0.45666560158133507,0.5433344058692455,1.0000000074505806,0.4566655981789112
17,SM2T,1.0000000400468707,0.0,1.0000000400468707,1.0
17,T2T,0.0,1.0000000037252903,1.0000000037252903,0.0
18,IAF_SM2T,0.5463353414088488,0.4536646641790867,1.0000000055879354,0.5463353383559622
18,ITF_SM2T,0.4854459334164858,0.5145540311932564,0.9999999646097422,0.48544595059654316
18,SM2T,1.0000000040163286,0.0,1.0000000040163286,1.0
18,T2T,0.0,1.0000000223517418,1.0000000223517418,0.0
19,IAF_SM2T,0.5248473919928074,0.4751526117324829,1.0000000037252903,0.5248473900375985
19,ITF_SM2T,0.05807359702885151,0.9419263899326324,0.999999986961484,0.058073597786045046
19,SM2T,1.0000000139698386,0.0,1.0000000139698386,1.0
19,T2T,0.0,0.9999999906867743,0.9999999906867743,0.0
20,IAF_SM2T,0.7623655376955867,0.23763440921902657,0.9999999469146132,0.7623655781660582
20,ITF_SM2T,0.3152497187256813,0.6847503462340683,1.0000000649597496,0.31524969824713983
20,SM2T,1.0000000279396772,0.0,1.0000000279396772,1.0
20,T2T,0.0,0.9999999469146132,0.9999999469146132,0.0
21,IAF_SM2T,0.6220408910885453,0.37795907258987427,0.9999999636784196,0.6220409136820544
21,ITF_SM2T,0.07657490950077772,0.9234251007437706,1.0000000102445483,0.07657490871630238
21,SM2T,0.9999999850988388,0.0,0.9999999850988388,1.0
21,T2T,0.0,0.9999999781139195,0.9999999781139195,0.0
22,IAF_SM2T,0.5813761688768864,0.41862380877137184,0.9999999776482582,0.5813761818716566
22,ITF_SM2T,0.14745981059968472,0.8525401735678315,0.9999999841675162,0.14745981293433982
